"","STATE","RACE","date","COVID_IMPUTED","NOCOVID_IMPUTED"
"1727","NH","Hispanic","2020-05-02",51.3184742033763,37567.687515071
"1728","NH","White alone","2020-05-02",386.16308824167,1004838.82520843
"1729","NJ","Any other race alone or in combination","2020-05-02",387.11172858415,89204.8882900231
"1730","NJ","Black alone","2020-05-02",1766.63709293764,887793.362984824
"1731","NJ","Hispanic","2020-05-02",3556.39841188809,1314920.60185276
"1732","NJ","White alone","2020-05-02",3950.08405490771,3956699.91566766
"1733","NM","Any other race alone or in combination","2020-05-02",893.755807054305,156561.245364943
"1734","NM","Black alone","2020-05-02",42.0728921987143,31231.927133786
"1735","NM","Hispanic","2020-05-02",224.475562552946,745401.52382862
"1736","NM","White alone","2020-05-02",171.03745731481,659254.96196088
"1737","NV","Any other race alone or in combination","2020-05-02",77.2512704744982,97792.7495788955
"1738","NV","Black alone","2020-05-02",59.8856797447544,213698.114327276
"1739","NV","Hispanic","2020-05-02",295.493496590801,615221.511091471
"1740","NV","White alone","2020-05-02",213.456625171456,1244046.53839949
"1741","NY","Any other race alone or in combination","2020-05-02",1860.7305987741,253431.270464061
"1742","NY","Black alone","2020-05-02",3314.24933422141,2206877.75042235
"1743","NY","Hispanic","2020-05-02",4298.10076819367,2739899.89911816
"1744","NY","White alone","2020-05-02",14606.4015860781,8809955.59885698
"1745","OH","Any other race alone or in combination","2020-05-02",359.949463292057,150267.0505569
"1746","OH","Black alone","2020-05-02",2160.16574650521,1089882.83446581
"1747","OH","Hispanic","2020-05-02",516.114841383372,302777.885204646
"1748","OH","White alone","2020-05-02",3481.19469853234,7338107.80502502
"1749","OK","Any other race alone or in combination","2020-05-02",100.106518079078,376020.89325779
"1750","OK","Black alone","2020-05-02",48.9475466829988,218796.052545424
"1751","OK","Hispanic","2020-05-02",137.2286868834,269837.772736324
"1752","OK","White alone","2020-05-02",316.620180758865,2067780.37820263
"1753","OR","Any other race alone or in combination","2020-05-02",62.4152736132835,136310.587871615
"1754","OR","Black alone","2020-05-02",34.1582802981273,61960.8445790138
"1755","OR","Hispanic","2020-05-02",117.246603936835,373247.761378988
"1756","OR","White alone","2020-05-02",136.928939125731,2616086.05551597
"1757","PA","Any other race alone or in combination","2020-05-02",457.284390988022,130623.715981594
"1758","PA","Black alone","2020-05-02",844.511484875566,1049220.48868601
"1759","PA","Hispanic","2020-05-02",2045.79507764886,661711.207167371
"1760","PA","White alone","2020-05-02",3485.4277111312,7949055.56946955
"1761","RI","Any other race alone or in combination","2020-05-02",1.22356054960471e-05,16898.99998797
"1762","RI","Black alone","2020-05-02",1e-05,49413.9999929345
"1763","RI","Hispanic","2020-05-02",1e-05,118414.999997032
"1764","RI","White alone","2020-05-02",1e-05,639672.000027988
"1765","SC","Any other race alone or in combination","2020-05-02",72.0013036417715,62705.0086719567
"1766","SC","Black alone","2020-05-02",324.181209452521,1034428.8466455
"1767","SC","Hispanic","2020-05-02",97.7140549106393,197694.299189218
"1768","SC","White alone","2020-05-02",247.748492512185,2669844.19294365
"1769","SD","Any other race alone or in combination","2020-05-02",86.4153133990361,55541.5846968517
"1770","SD","Black alone","2020-05-02",39.3014187328974,13021.698590337
"1771","SD","Hispanic","2020-05-02",76.4136989453925,21773.5863194367
"1772","SD","White alone","2020-05-02",229.312758802045,566698.687190629
"1773","TN","Any other race alone or in combination","2020-05-02",186.530822805924,82498.4692208627
"1774","TN","Black alone","2020-05-02",898.749788880177,855259.250416441
"1775","TN","Hispanic","2020-05-02",783.114436342836,236789.885885857
"1776","TN","White alone","2020-05-02",1104.08706422548,4039940.91234551
"1777","TX","Any other race alone or in combination","2020-05-02",290.314498639291,334845.793686344
"1778","TX","Black alone","2020-05-02",238.288909504278,2626050.7304058
"1779","TX","Hispanic","2020-05-02",596.787391926974,7864735.21592927
"1780","TX","White alone","2020-05-02",290.207419565829,9632431.59101686
"1781","UT","Any other race alone or in combination","2020-05-02",147.239607806326,78392.7603993925
"1782","UT","Black alone","2020-05-02",40.3880370084417,26129.6119660017
"1783","UT","Hispanic","2020-05-02",362.19804503543,293869.801979566
"1784","UT","White alone","2020-05-02",343.372582331149,1810322.62737943
"1785","VA","Any other race alone or in combination","2020-05-02",333.004381248093,148250.995716357
"1786","VA","Black alone","2020-05-02",896.439192492002,1261970.56063488
"1787","VA","Hispanic","2020-05-02",2729.7915571296,562536.211268317
"1788","VA","White alone","2020-05-02",1407.51516247884,4238485.48226074
"1789","VT","Any other race alone or in combination","2020-05-02",6.33447990068158,9032.67325340765
"1790","VT","Black alone","2020-05-02",5.02849,5985.99783521561
"1791","VT","Hispanic","2020-05-02",5.02849,9448.01303602614
"1792","VT","White alone","2020-05-02",12.7776253810897,476065.419286249
"1793","WA","Any other race alone or in combination","2020-05-02",215.052679728238,295609.947324394
"1794","WA","Black alone","2020-05-02",107.378373232567,229967.621629837
"1795","WA","Hispanic","2020-05-02",674.493051811249,632853.506979991
"1796","WA","White alone","2020-05-02",429.337008967145,4212049.66295252
"1797","WI","Any other race alone or in combination","2020-05-02",109.867135238244,89900.1328747879
"1798","WI","Black alone","2020-05-02",271.345817933443,260365.654219501
"1799","WI","Hispanic","2020-05-02",694.555585607376,258855.444547976
"1800","WI","White alone","2020-05-02",720.364608140047,3818735.63520147
"1801","WV","Any other race alone or in combination","2020-05-02",18.3213994150759,19683.760884406
"1802","WV","Black alone","2020-05-02",14.16466,49750.1629043701
"1803","WV","Hispanic","2020-05-02",14.16466,21096.977891206
"1804","WV","White alone","2020-05-02",61.5637099223799,1330051.09139177
"1805","WY","Any other race alone or in combination","2020-05-02",24.0263264094091,14554.9736834396
"1806","WY","Black alone","2020-05-02",5.54505971929449,4984.45494265639
"1807","WY","Hispanic","2020-05-02",6.63123887692657,38573.3687621389
"1808","WY","White alone","2020-05-02",12.0627667735904,381756.937217635
"1809","AK","Any other race alone or in combination","2020-05-09",10.2793454219026,108585.507252126
"1810","AK","Black alone","2020-05-09",5.24134,18705.4609227284
"1811","AK","Hispanic","2020-05-09",5.24134,35347.083518768
"1812","AK","White alone","2020-05-09",5.24134,352212.954497239
"1813","AL","Any other race alone or in combination","2020-05-09",92.8173370684078,66621.1826637675
"1814","AL","Black alone","2020-05-09",714.232021564138,983495.767984938
"1815","AL","Hispanic","2020-05-09",167.052629215676,133872.947373166
"1816","AL","White alone","2020-05-09",597.156632015695,2572904.84335774
"1817","AR","Any other race alone or in combination","2020-05-09",52.266365644918,56781.735765277
"1818","AR","Black alone","2020-05-09",185.437101623896,341354.573250942
"1819","AR","Hispanic","2020-05-09",43.3447388375531,147885.656395518
"1820","AR","White alone","2020-05-09",192.849215145072,1733631.13552601
"1821","AZ","Any other race alone or in combination","2020-05-09",526.513970511898,303790.486115962
"1822","AZ","Black alone","2020-05-09",385.477384566186,244105.522697107
"1823","AZ","Hispanic","2020-05-09",385.97680776751,1580792.02310605
"1824","AZ","White alone","2020-05-09",850.491041056349,3305015.50879144
"1825","CA","Any other race alone or in combination","2020-05-09",1134.23685978548,919956.763154501
"1826","CA","Black alone","2020-05-09",673.032732729407,1769537.96726568
"1827","CA","Hispanic","2020-05-09",7733.57809052841,10939593.422029
"1828","CA","White alone","2020-05-09",2308.44675947217,12140280.553146
"1829","CO","Any other race alone or in combination","2020-05-09",163.449925373391,114388.550079675
"1830","CO","Black alone","2020-05-09",128.058690882541,178450.941312914
"1831","CO","Hispanic","2020-05-09",1253.47996127229,859505.52012003
"1832","CO","White alone","2020-05-09",701.090626285772,3191188.90928433
"1833","CT","Any other race alone or in combination","2020-05-09",64.7921083218358,42083.2154890025
"1834","CT","Black alone","2020-05-09",169.153293163675,285296.862207393
"1835","CT","Hispanic","2020-05-09",231.391960845371,416663.627181495
"1836","CT","White alone","2020-05-09",506.758894426707,1957787.20138581
"1837","DC","Any other race alone or in combination","2020-05-09",31.5055465155045,12477.4944539483
"1838","DC","Black alone","2020-05-09",293.646079163991,245730.353925094
"1839","DC","Hispanic","2020-05-09",198.047025017312,57423.9529882548
"1840","DC","White alone","2020-05-09",69.0069824384009,233940.993001644
"1841","DE","Any other race alone or in combination","2020-05-09",79.8089986170622,14622.1945753488
"1842","DE","Black alone","2020-05-09",45.4948127704133,162831.491490815
"1843","DE","Hispanic","2020-05-09",771.867707598678,59030.1922270099
"1844","DE","White alone","2020-05-09",45.5035328411753,501728.446130219
"1845","FL","Any other race alone or in combination","2020-05-09",297.00432393223,259935.038793971
"1846","FL","Black alone","2020-05-09",787.894810673774,2492342.17282824
"1847","FL","Hispanic","2020-05-09",1317.11845821733,4304838.98803323
"1848","FL","White alone","2020-05-09",940.410992605881,9687260.3506195
"1849","GA","Any other race alone or in combination","2020-05-09",352.720185262937,129056.280116359
"1850","GA","Black alone","2020-05-09",969.024752871386,2518367.97528192
"1851","GA","Hispanic","2020-05-09",515.504922652695,672587.495401108
"1852","GA","White alone","2020-05-09",995.576263810212,4435716.42292623
"1853","HI","Any other race alone or in combination","2020-05-09",34.1936087929397,289446.903632656
"1854","HI","Black alone","2020-05-09",9.30345,22204.2519153423
"1855","HI","Hispanic","2020-05-09",9.30345,95400.0682633582
"1856","HI","White alone","2020-05-09",9.30345,263361.241715946
"1857","IA","Any other race alone or in combination","2020-05-09",169.010912958656,35536.989109667
"1858","IA","Black alone","2020-05-09",278.314334643657,82599.6857744327
"1859","IA","Hispanic","2020-05-09",981.689721250995,121662.310900581
"1860","IA","White alone","2020-05-09",2627.29754449066,2120648.70161168
"1861","ID","Any other race alone or in combination","2020-05-09",23.875492764196,38273.1273461068
"1862","ID","Black alone","2020-05-09",14.773411881312,9421.22954848929
"1863","ID","Hispanic","2020-05-09",32.9541584844042,146795.049536996
"1864","ID","White alone","2020-05-09",64.3102907677194,1123585.67756683
"1865","IL","Any other race alone or in combination","2020-05-09",515.930476403605,130380.069697493
"1866","IL","Black alone","2020-05-09",2307.50509585733,1354450.49548195
"1867","IL","Hispanic","2020-05-09",6934.73490574294,1512158.27103118
"1868","IL","White alone","2020-05-09",3203.51441444011,6257760.47920074
"1869","IN","Any other race alone or in combination","2020-05-09",190.8969134937,78013.1031307238
"1870","IN","Black alone","2020-05-09",373.713098848412,468731.286943354
"1871","IN","Hispanic","2020-05-09",954.888409760518,308884.111962831
"1872","IN","White alone","2020-05-09",1594.35741305216,4173794.64211937
"1873","KS","Any other race alone or in combination","2020-05-09",100.272737745568,60312.7272717547
"1874","KS","Black alone","2020-05-09",193.732680594671,123911.267376436
"1875","KS","Hispanic","2020-05-09",728.380940006596,224538.619359784
"1876","KS","White alone","2020-05-09",425.59260382295,1731860.40700511
"1877","KY","Any other race alone or in combination","2020-05-09",80.9655527582696,50858.0344582986
"1878","KY","Black alone","2020-05-09",173.144668835762,274922.855353968
"1879","KY","Hispanic","2020-05-09",156.623128348271,108916.376901041
"1880","KY","White alone","2020-05-09",498.036283292931,2976815.96364526
"1881","LA","Any other race alone or in combination","2020-05-09",183.991418539175,60662.0086369233
"1882","LA","Black alone","2020-05-09",725.077650398775,1106397.92243586
"1883","LA","Hispanic","2020-05-09",232.978809521987,166857.021258449
"1884","LA","White alone","2020-05-09",460.841542950131,2160986.1582008
"1885","MA","Any other race alone or in combination","2020-05-09",349.454453765813,85073.5455703737
"1886","MA","Black alone","2020-05-09",1373.01866159208,384237.981608002
"1887","MA","Hispanic","2020-05-09",2576.5839286422,592388.416647929
"1888","MA","White alone","2020-05-09",4216.24336577704,4075905.75587179
"1889","MD","Any other race alone or in combination","2020-05-09",289.118979932713,93714.8810887429
"1890","MD","Black alone","2020-05-09",1299.48954439014,1400426.51040925
"1891","MD","Hispanic","2020-05-09",1592.52317881523,422243.477638634
"1892","MD","White alone","2020-05-09",1400.24050497056,2472567.75879405
"1893","ME","Any other race alone or in combination","2020-05-09",19.5258981012652,20388.4741063883
"1894","ME","Black alone","2020-05-09",54.1344298822102,14217.8655895001
"1895","ME","Hispanic","2020-05-09",13.2116008280979,16448.7884030019
"1896","ME","White alone","2020-05-09",105.714237538917,1030413.28573076
"1897","MI","Any other race alone or in combination","2020-05-09",158.411554402996,170530.598898393
"1898","MI","Black alone","2020-05-09",310.963273138048,1031848.04663135
"1899","MI","Hispanic","2020-05-09",362.213043168075,345558.822845122
"1900","MI","White alone","2020-05-09",879.759507209279,6032277.17999059
"1901","MN","Any other race alone or in combination","2020-05-09",194.365536011971,107501.634494369
"1902","MN","Black alone","2020-05-09",1117.32445287639,249580.676412273
"1903","MN","Hispanic","2020-05-09",754.924008946241,196793.07655324
"1904","MN","White alone","2020-05-09",1398.38373529112,3569287.61476228
"1905","MO","Any other race alone or in combination","2020-05-09",108.025072623323,97569.9749341504
"1906","MO","Black alone","2020-05-09",312.524193286293,527581.475829337
"1907","MO","Hispanic","2020-05-09",138.015925375807,172863.984085948
"1908","MO","White alone","2020-05-09",365.076759550653,3864718.92319487
